run	rep	trueqtl	NotSig	Sig	analysis	TBV_PVE	RAND_PVE
14	rep9	TRUE	410	37	selection	0.807164	0.924994
15	rep1	FALSE	44173	185	selection	0.797695	0.928875
15	rep1	TRUE	132	41	selection	0.797695	0.928875
15	rep10	FALSE	44239	217	selection	0.806345	0.923733
15	rep10	TRUE	131	43	selection	0.806345	0.923733
15	rep2	FALSE	44229	181	selection	0.814886	0.92745
15	rep2	TRUE	130	37	selection	0.814886	0.92745
15	rep3	FALSE	43816	222	selection	0.812978	0.92141
15	rep3	TRUE	137	34	selection	0.812978	0.92141
15	rep4	FALSE	42948	205	selection	0.814879	0.9248
15	rep4	TRUE	135	37	selection	0.814879	0.9248
15	rep5	FALSE	44068	186	selection	0.816666	0.925787
15	rep5	TRUE	142	36	selection	0.816666	0.925787
15	rep6	FALSE	44254	210	selection	0.816913	0.924252
15	rep6	TRUE	135	40	selection	0.816913	0.924252
15	rep7	FALSE	44593	221	selection	0.822218	0.928047
15	rep7	TRUE	137	42	selection	0.822218	0.928047
15	rep8	FALSE	44287	159	selection	0.824591	0.922179
15	rep8	TRUE	131	38	selection	0.824591	0.922179
15	rep9	FALSE	43676	255	selection	0.804678	0.926766
15	rep9	TRUE	135	33	selection	0.804678	0.926766
16	rep1	FALSE	44421	22	selection	0.800905	0.918292
16	rep1	TRUE	906	12	selection	0.800905	0.918292
16	rep10	FALSE	44892	29	selection	0.785142	0.909746
16	rep10	TRUE	896	16	selection	0.785142	0.909746
16	rep2	FALSE	45008	32	selection	0.810427	0.915484
16	rep2	TRUE	900	14	selection	0.810427	0.915484
16	rep3	FALSE	44256	20	selection	0.788831	0.91699
16	rep3	TRUE	886	14	selection	0.788831	0.91699
16	rep4	FALSE	44028	54	selection	0.808425	0.914447
16	rep4	TRUE	865	23	selection	0.808425	0.914447
16	rep5	FALSE	44890	16	selection	0.796548	0.913192
16	rep5	TRUE	889	13	selection	0.796548	0.913192
16	rep6	FALSE	44762	32	selection	0.812225	0.916407
16	rep6	TRUE	883	15	selection	0.812225	0.916407
16	rep7	FALSE	44530	29	selection	0.804183	0.917948
16	rep7	TRUE	881	16	selection	0.804183	0.917948
16	rep8	FALSE	44313	26	selection	0.81821	0.913929
16	rep8	TRUE	874	13	selection	0.81821	0.913929
16	rep9	FALSE	44745	16	selection	0.800011	0.910902
16	rep9	TRUE	886	15	selection	0.800011	0.910902
17	rep1	FALSE	44756	41	selection	0.788053	0.9154
17	rep1	TRUE	426	18	selection	0.788053	0.9154
17	rep10	FALSE	44748	35	selection	0.787369	0.914134
17	rep10	TRUE	436	15	selection	0.787369	0.914134
17	rep2	FALSE	45084	58	selection	0.812445	0.910452
17	rep2	TRUE	431	25	selection	0.812445	0.910452
17	rep3	FALSE	44886	47	selection	0.795483	0.912172
17	rep3	TRUE	441	26	selection	0.795483	0.912172
17	rep4	FALSE	45356	45	selection	0.806292	0.910422
17	rep4	TRUE	440	17	selection	0.806292	0.910422
17	rep5	FALSE	45180	58	selection	0.790521	0.909872
17	rep5	TRUE	429	21	selection	0.790521	0.909872
17	rep6	FALSE	45010	46	selection	0.81987	0.913005
17	rep6	TRUE	423	26	selection	0.81987	0.913005
17	rep7	FALSE	44685	55	selection	0.825567	0.910617
17	rep7	TRUE	424	20	selection	0.825567	0.910617
17	rep8	FALSE	44558	72	selection	0.786381	0.911396
17	rep8	TRUE	408	33	selection	0.786381	0.911396
17	rep9	FALSE	45048	42	selection	0.804823	0.923843
17	rep9	TRUE	438	20	selection	0.804823	0.923843
18	rep1	FALSE	45352	150	selection	0.780995	0.914357
18	rep1	TRUE	156	21	selection	0.780995	0.914357
18	rep10	FALSE	45057	100	selection	0.795309	0.910303
18	rep10	TRUE	152	25	selection	0.795309	0.910303
18	rep2	FALSE	45223	75	selection	0.814796	0.920031
18	rep2	TRUE	151	22	selection	0.814796	0.920031
18	rep3	FALSE	44365	116	selection	0.803101	0.911624
18	rep3	TRUE	153	26	selection	0.803101	0.911624
18	rep4	FALSE	44281	81	selection	0.799574	0.911547
18	rep4	TRUE	159	19	selection	0.799574	0.911547
18	rep5	FALSE	45193	50	selection	0.786645	0.909309
18	rep5	TRUE	157	23	selection	0.786645	0.909309
18	rep6	FALSE	45055	93	selection	0.786326	0.912766
18	rep6	TRUE	157	23	selection	0.786326	0.912766
18	rep7	FALSE	45330	87	selection	0.814796	0.908677
18	rep7	TRUE	155	26	selection	0.814796	0.908677
18	rep8	FALSE	44680	108	selection	0.811897	0.911725
18	rep8	TRUE	150	21	selection	0.811897	0.911725
18	rep9	FALSE	44961	96	selection	0.802212	0.918025
18	rep9	TRUE	149	27	selection	0.802212	0.918025
19	rep1	FALSE	42895	35	selection	0.788054	0.908566
19	rep1	TRUE	855	21	selection	0.788054	0.908566
19	rep10	FALSE	43422	62	selection	0.795194	0.912533
19	rep10	TRUE	848	34	selection	0.795194	0.912533
19	rep2	FALSE	43532	68	selection	0.774879	0.911492
19	rep2	TRUE	849	33	selection	0.774879	0.911492
19	rep3	FALSE	42328	75	selection	0.791113	0.913395
19	rep3	TRUE	821	34	selection	0.791113	0.913395
19	rep4	FALSE	42271	94	selection	0.779104	0.918867
19	rep4	TRUE	812	32	selection	0.779104	0.918867
19	rep5	FALSE	43437	40	selection	0.782832	0.911489
19	rep5	TRUE	847	24	selection	0.782832	0.911489
19	rep6	FALSE	42723	82	selection	0.784682	0.90815
19	rep6	TRUE	838	32	selection	0.784682	0.90815
19	rep7	FALSE	42827	36	selection	0.778257	0.918236
19	rep7	TRUE	839	34	selection	0.778257	0.918236
19	rep8	FALSE	42564	75	selection	0.801469	0.915746
19	rep8	TRUE	818	43	selection	0.801469	0.915746
19	rep9	FALSE	42949	52	selection	0.785813	0.91476
19	rep9	TRUE	830	27	selection	0.785813	0.91476
20	rep1	FALSE	43567	110	selection	0.788338	0.915054
20	rep1	TRUE	392	44	selection	0.788338	0.915054
20	rep10	FALSE	43196	88	selection	0.777072	0.907402
20	rep10	TRUE	401	42	selection	0.777072	0.907402
20	rep2	FALSE	43596	130	selection	0.80082	0.913628
20	rep2	TRUE	377	51	selection	0.80082	0.913628
20	rep3	FALSE	42684	141	selection	0.776817	0.901662
20	rep3	TRUE	382	47	selection	0.776817	0.901662
20	rep4	FALSE	43546	152	selection	0.796506	0.908945
20	rep4	TRUE	380	53	selection	0.796506	0.908945
20	rep5	FALSE	43663	152	selection	0.773614	0.918639
20	rep5	TRUE	398	43	selection	0.773614	0.918639
20	rep6	FALSE	43206	83	selection	0.783836	0.916111
20	rep6	TRUE	388	44	selection	0.783836	0.916111
20	rep7	FALSE	43151	165	selection	0.805362	0.913117
20	rep7	TRUE	365	60	selection	0.805362	0.913117
20	rep8	FALSE	42626	130	selection	0.781273	0.91563
20	rep8	TRUE	381	37	selection	0.781273	0.91563
20	rep9	FALSE	42826	103	selection	0.793946	0.912291
20	rep9	TRUE	379	42	selection	0.793946	0.912291
21	rep1	FALSE	43357	263	selection	0.806437	0.909779
21	rep1	TRUE	110	48	selection	0.806437	0.909779
21	rep10	FALSE	43628	283	selection	0.810651	0.916876
21	rep10	TRUE	120	50	selection	0.810651	0.916876
21	rep2	FALSE	43473	207	selection	0.805746	0.913463
21	rep2	TRUE	110	53	selection	0.805746	0.913463
21	rep3	FALSE	42404	308	selection	0.815342	0.911702
21	rep3	TRUE	113	48	selection	0.815342	0.911702
21	rep4	FALSE	42382	267	selection	0.808455	0.916944
21	rep4	TRUE	123	45	selection	0.808455	0.916944
21	rep5	FALSE	43417	198	selection	0.811335	0.90839
21	rep5	TRUE	125	44	selection	0.811335	0.90839
21	rep6	FALSE	43540	239	selection	0.799806	0.912266
21	rep6	TRUE	119	48	selection	0.799806	0.912266
21	rep7	FALSE	43345	284	selection	0.801066	0.917671
21	rep7	TRUE	132	39	selection	0.801066	0.917671
21	rep8	FALSE	42969	264	selection	0.806232	0.914066
21	rep8	TRUE	120	47	selection	0.806232	0.914066
21	rep9	FALSE	43820	258	selection	0.812949	0.908261
21	rep9	TRUE	120	46	selection	0.812949	0.908261
22	rep1	FALSE	42638	103	selection	0.801723	0.920687
22	rep1	TRUE	834	37	selection	0.801723	0.920687
22	rep10	FALSE	43098	74	selection	0.79362	0.913274
22	rep10	TRUE	845	29	selection	0.79362	0.913274
22	rep2	FALSE	43172	100	selection	0.801728	0.921113
22	rep2	TRUE	824	48	selection	0.801728	0.921113
22	rep3	FALSE	42068	82	selection	0.796112	0.923183
22	rep3	TRUE	820	37	selection	0.796112	0.923183
22	rep4	FALSE	41863	83	selection	0.788239	0.920253
22	rep4	TRUE	785	46	selection	0.788239	0.920253
22	rep5	FALSE	42871	101	selection	0.782647	0.920722
22	rep5	TRUE	826	28	selection	0.782647	0.920722
22	rep6	FALSE	42625	75	selection	0.7899	0.922743
22	rep6	TRUE	830	33	selection	0.7899	0.922743
22	rep7	FALSE	42622	77	selection	0.797116	0.922848
22	rep7	TRUE	824	33	selection	0.797116	0.922848
22	rep8	FALSE	42012	124	selection	0.809514	0.924948
22	rep8	TRUE	800	48	selection	0.809514	0.924948
22	rep9	FALSE	42965	124	selection	0.80438	0.915232
22	rep9	TRUE	812	49	selection	0.80438	0.915232
23	rep1	FALSE	43327	187	selection	0.806593	0.926798
23	rep1	TRUE	380	52	selection	0.806593	0.926798
23	rep10	FALSE	43143	131	selection	0.790305	0.918699
23	rep10	TRUE	401	45	selection	0.790305	0.918699
23	rep2	FALSE	43283	176	selection	0.809607	0.91826700000000006
23	rep2	TRUE	373	58	selection	0.809607	0.91826700000000006
23	rep3	FALSE	42695	190	selection	0.806319	0.917981
23	rep3	TRUE	376	51	selection	0.806319	0.917981
23	rep4	FALSE	43385	151	selection	0.796251	0.917707
23	rep4	TRUE	382	53	selection	0.796251	0.917707
23	rep5	FALSE	43369	195	selection	0.797489	0.914939
23	rep5	TRUE	381	56	selection	0.797489	0.914939
23	rep6	FALSE	43193	144	selection	0.802678	0.92029
23	rep6	TRUE	375	50	selection	0.802678	0.92029
23	rep7	FALSE	42908	194	selection	0.810184	0.925227
23	rep7	TRUE	360	59	selection	0.810184	0.925227
23	rep8	FALSE	42498	156	selection	0.799719	0.925607
23	rep8	TRUE	360	55	selection	0.799719	0.925607
23	rep9	FALSE	42491	129	selection	0.804702	0.922605
23	rep9	TRUE	381	41	selection	0.804702	0.922605
24	rep1	FALSE	42984	307	selection	0.827908	0.921795
24	rep1	TRUE	107	53	selection	0.827908	0.921795
24	rep10	FALSE	43340	291	selection	0.80187	0.922298
24	rep10	TRUE	110	54	selection	0.80187	0.922298
24	rep2	FALSE	43145	355	selection	0.831124	0.920351
24	rep2	TRUE	100	58	selection	0.831124	0.920351
24	rep3	FALSE	41967	336	selection	0.836326	0.923991
24	rep3	TRUE	112	50	selection	0.836326	0.923991
24	rep4	FALSE	42028	294	selection	0.827301	0.925179
24	rep4	TRUE	120	48	selection	0.827301	0.925179
24	rep5	FALSE	43151	355	selection	0.807338	0.920245
24	rep5	TRUE	123	46	selection	0.807338	0.920245
24	rep6	FALSE	43024	347	selection	0.822517	0.918821
24	rep6	TRUE	107	55	selection	0.822517	0.918821
24	rep7	FALSE	42874	294	selection	0.81569	0.922446
24	rep7	TRUE	122	46	selection	0.81569	0.922446
24	rep8	FALSE	42701	301	selection	0.813242	0.919862
24	rep8	TRUE	105	64	selection	0.813242	0.919862
24	rep9	FALSE	43703	342	selection	0.825784	0.920304
24	rep9	TRUE	103	61	selection	0.825784	0.920304
25	rep1	FALSE	42414	96	selection	0.827804	0.923889
25	rep1	TRUE	822	41	selection	0.827804	0.923889
25	rep10	FALSE	42873	102	selection	0.81042	0.926053
25	rep10	TRUE	821	45	selection	0.81042	0.926053
25	rep2	FALSE	42928	108	selection	0.818865	0.922157
25	rep2	TRUE	823	47	selection	0.818865	0.922157
25	rep3	FALSE	41398	164	selection	0.818338	0.928951
25	rep3	TRUE	789	57	selection	0.818338	0.928951
25	rep4	FALSE	41676	85	selection	0.821664	0.92694
25	rep4	TRUE	795	39	selection	0.821664	0.92694
25	rep5	FALSE	42585	101	selection	0.809838	0.92822
25	rep5	TRUE	791	47	selection	0.809838	0.92822
25	rep6	FALSE	41626	151	selection	0.815101	0.924153
25	rep6	TRUE	806	38	selection	0.815101	0.924153
25	rep7	FALSE	42218	123	selection	0.822907	0.928832
25	rep7	TRUE	804	48	selection	0.822907	0.928832
25	rep8	FALSE	41659	171	selection	0.825357	0.929642
25	rep8	TRUE	784	54	selection	0.825357	0.929642
25	rep9	FALSE	42373	195	selection	0.806903	0.927358
25	rep9	TRUE	796	64	selection	0.806903	0.927358
26	rep1	FALSE	42871	257	selection	0.81941	0.931468
26	rep1	TRUE	381	50	selection	0.81941	0.931468
26	rep10	FALSE	42581	197	selection	0.815992	0.927875
26	rep10	TRUE	382	60	selection	0.815992	0.927875
26	rep2	FALSE	42729	241	selection	0.828842	0.925495
26	rep2	TRUE	369	59	selection	0.828842	0.925495
26	rep3	FALSE	42009	242	selection	0.813922	0.929295
26	rep3	TRUE	367	61	selection	0.813922	0.929295
26	rep4	FALSE	42929	214	selection	0.819174	0.921249
26	rep4	TRUE	364	61	selection	0.819174	0.921249
26	rep5	FALSE	43053	262	selection	0.812052	0.923754
26	rep5	TRUE	364	69	selection	0.812052	0.923754
26	rep6	FALSE	42787	184	selection	0.819916	0.935556
26	rep6	TRUE	366	58	selection	0.819916	0.935556
26	rep7	FALSE	42587	233	selection	0.822494	0.933758
26	rep7	TRUE	351	60	selection	0.822494	0.933758
26	rep8	FALSE	42142	255	selection	0.816571	0.927026
26	rep8	TRUE	352	61	selection	0.816571	0.927026
26	rep9	FALSE	42308	185	selection	0.822687	0.932108
26	rep9	TRUE	359	59	selection	0.822687	0.932108
27	rep1	FALSE	42478	321	selection	0.837242	0.931144
27	rep1	TRUE	107	51	selection	0.837242	0.931144
27	rep10	FALSE	43039	373	selection	0.835371	0.923613
27	rep10	TRUE	109	59	selection	0.835371	0.923613
27	rep2	FALSE	42857	349	selection	0.838674	0.928056
27	rep2	TRUE	101	59	selection	0.838674	0.928056
27	rep3	FALSE	41777	409	selection	0.832531	0.926009
27	rep3	TRUE	112	50	selection	0.832531	0.926009
27	rep4	FALSE	41656	355	selection	0.843825	0.929325
27	rep4	TRUE	117	47	selection	0.843825	0.929325
27	rep5	FALSE	42723	392	selection	0.837958	0.924091
27	rep5	TRUE	109	59	selection	0.837958	0.924091
27	rep6	FALSE	42579	318	selection	0.835847	0.928179
27	rep6	TRUE	116	48	selection	0.835847	0.928179
27	rep7	FALSE	42505	387	selection	0.845128	0.926344
27	rep7	TRUE	126	42	selection	0.845128	0.926344
27	rep8	FALSE	42202	337	selection	0.829421	0.927572
27	rep8	TRUE	110	54	selection	0.829421	0.927572
27	rep9	FALSE	43429	381	selection	0.846726	0.924625
27	rep9	TRUE	106	58	selection	0.846726	0.924625
28	rep1	FALSE	43934	11	selection	0.781112	0.911382
28	rep1	TRUE	885	14	selection	0.781112	0.911382
28	rep10	FALSE	44579	8	selection	0.782543	0.904669
28	rep10	TRUE	888	7	selection	0.782543	0.904669
28	rep2	FALSE	44398	18	selection	0.764475	0.910432
28	rep2	TRUE	885	11	selection	0.764475	0.910432
28	rep3	FALSE	43573	21	selection	0.774817	0.920461
28	rep3	TRUE	872	11	selection	0.774817	0.920461
28	rep4	FALSE	43251	16	selection	0.775834	0.909978
28	rep4	TRUE	845	16	selection	0.775834	0.909978
28	rep5	FALSE	44258	20	selection	0.767383	0.916731
28	rep5	TRUE	866	16	selection	0.767383	0.916731
28	rep6	FALSE	43970	18	selection	0.764957	0.907907
28	rep6	TRUE	880	8	selection	0.764957	0.907907
28	rep7	FALSE	43939	24	selection	0.789323	0.919034
28	rep7	TRUE	885	12	selection	0.789323	0.919034
28	rep8	FALSE	43605	30	selection	0.773259	0.912636
28	rep8	TRUE	868	14	selection	0.773259	0.912636
28	rep9	FALSE	44132	9	selection	0.769625	0.906169
28	rep9	TRUE	887	7	selection	0.769625	0.906169
29	rep1	FALSE	44525	83	selection	0.78077	0.913363
29	rep1	TRUE	411	29	selection	0.78077	0.913363
29	rep10	FALSE	44420	32	selection	0.781312	0.910951
29	rep10	TRUE	442	14	selection	0.781312	0.910951
29	rep2	FALSE	44641	54	selection	0.787281	0.907166
29	rep2	TRUE	418	32	selection	0.787281	0.907166
29	rep3	FALSE	43939	59	selection	0.773426	0.906283
29	rep3	TRUE	411	32	selection	0.773426	0.906283
29	rep4	FALSE	44671	48	selection	0.763807	0.912488
29	rep4	TRUE	414	35	selection	0.763807	0.912488
29	rep5	FALSE	44703	55	selection	0.779074	0.90865
29	rep5	TRUE	418	27	selection	0.779074	0.90865
29	rep6	FALSE	44415	24	selection	0.781954	0.915429
29	rep6	TRUE	430	18	selection	0.781954	0.915429
29	rep7	FALSE	44236	50	selection	0.795859	0.911854
29	rep7	TRUE	408	24	selection	0.795859	0.911854
29	rep8	FALSE	43935	55	selection	0.773336	0.915587
29	rep8	TRUE	408	24	selection	0.773336	0.915587
29	rep9	FALSE	43948	46	selection	0.777925	0.916927
29	rep9	TRUE	415	25	selection	0.777925	0.916927
30	rep1	FALSE	44348	166	selection	0.763224	0.913164
30	rep1	TRUE	127	44	selection	0.763224	0.913164
30	rep10	FALSE	44833	109	selection	0.785583	0.91076
30	rep10	TRUE	143	36	selection	0.785583	0.91076
30	rep2	FALSE	44444	119	selection	0.791018	0.911056
30	rep2	TRUE	128	41	selection	0.791018	0.911056
30	rep3	FALSE	43715	181	selection	0.776306	0.912256
30	rep3	TRUE	140	35	selection	0.776306	0.912256
30	rep4	FALSE	43483	107	selection	0.792365	0.915573
30	rep4	TRUE	141	36	selection	0.792365	0.915573
30	rep5	FALSE	44466	107	selection	0.78292	0.918193
30	rep5	TRUE	136	39	selection	0.78292	0.918193
30	rep6	FALSE	44544	121	selection	0.787815	0.908723
30	rep6	TRUE	133	41	selection	0.787815	0.908723
30	rep7	FALSE	44343	96	selection	0.788406	0.914826
30	rep7	TRUE	141	39	selection	0.788406	0.914826
30	rep8	FALSE	44145	135	selection	0.783569	0.912918
30	rep8	TRUE	123	44	selection	0.783569	0.912918
30	rep9	FALSE	45069	100	selection	0.798548	0.918665
30	rep9	TRUE	133	36	selection	0.798548	0.918665
31	rep1	FALSE	43744	18	selection	0.794612	0.922874
31	rep1	TRUE	878	18	selection	0.794612	0.922874
31	rep10	FALSE	44292	26	selection	0.800925	0.923626
31	rep10	TRUE	878	18	selection	0.800925	0.923626
31	rep2	FALSE	44255	45	selection	0.79011	0.929787
31	rep2	TRUE	875	28	selection	0.79011	0.929787
31	rep3	FALSE	43194	14	selection	0.788854	0.926687
31	rep3	TRUE	869	10	selection	0.788854	0.926687
31	rep4	FALSE	43057	18	selection	0.792621	0.93389200000000006
31	rep4	TRUE	843	15	selection	0.792621	0.93389200000000006
31	rep5	FALSE	44086	25	selection	0.78742	0.930344
31	rep5	TRUE	864	13	selection	0.78742	0.930344
31	rep6	FALSE	43604	27	selection	0.77123	0.927705
31	rep6	TRUE	864	12	selection	0.77123	0.927705
31	rep7	FALSE	43676	27	selection	0.796507	0.925855
31	rep7	TRUE	869	18	selection	0.796507	0.925855
31	rep8	FALSE	43421	22	selection	0.794666	0.926473
31	rep8	TRUE	867	11	selection	0.794666	0.926473
31	rep9	FALSE	43949	37	selection	0.806812	0.924209
31	rep9	TRUE	862	27	selection	0.806812	0.924209
32	rep1	FALSE	44297	79	selection	0.788869	0.927008
32	rep1	TRUE	410	30	selection	0.788869	0.927008
32	rep10	FALSE	44290	48	selection	0.792088	0.923111
32	rep10	TRUE	433	28	selection	0.792088	0.923111
32	rep2	FALSE	44435	78	selection	0.797631	0.927171
32	rep2	TRUE	414	34	selection	0.797631	0.927171
32	rep3	FALSE	43751	72	selection	0.799911	0.923022
32	rep3	TRUE	407	35	selection	0.799911	0.923022
32	rep4	FALSE	44524	78	selection	0.79852	0.919051
32	rep4	TRUE	408	42	selection	0.79852	0.919051
32	rep5	FALSE	44390	109	selection	0.789683	0.924634
32	rep5	TRUE	418	32	selection	0.789683	0.924634
32	rep6	FALSE	44212	65	selection	0.802638	0.926842
32	rep6	TRUE	403	41	selection	0.802638	0.926842
32	rep7	FALSE	43939	84	selection	0.80783	0.924953
32	rep7	TRUE	391	39	selection	0.80783	0.924953
32	rep8	FALSE	43469	89	selection	0.799036	0.928072
32	rep8	TRUE	384	42	selection	0.799036	0.928072
32	rep9	FALSE	43620	42	selection	0.798738	0.933201
32	rep9	TRUE	417	23	selection	0.798738	0.933201
33	rep1	FALSE	44134	169	selection	0.796002	0.9259
33	rep1	TRUE	122	46	selection	0.796002	0.9259
33	rep10	FALSE	44495	171	selection	0.789436	0.92898
33	rep10	TRUE	136	40	selection	0.789436	0.92898
33	rep2	FALSE	44221	128	selection	0.807113	0.925981
33	rep2	TRUE	118	46	selection	0.807113	0.925981
33	rep3	FALSE	43344	211	selection	0.810598	0.919568
33	rep3	TRUE	119	47	selection	0.810598	0.919568
33	rep4	FALSE	43352	156	selection	0.805641	0.927391
33	rep4	TRUE	137	37	selection	0.805641	0.927391
33	rep5	FALSE	44166	169	selection	0.798132	0.928382
33	rep5	TRUE	127	47	selection	0.798132	0.928382
33	rep6	FALSE	44276	234	selection	0.815541	0.931907
33	rep6	TRUE	127	45	selection	0.815541	0.931907
33	rep7	FALSE	44153	172	selection	0.808617	0.919778
33	rep7	TRUE	131	44	selection	0.808617	0.919778
33	rep8	FALSE	43934	188	selection	0.793993	0.928003
33	rep8	TRUE	123	47	selection	0.793993	0.928003
33	rep9	FALSE	44817	154	selection	0.815075	0.919401
33	rep9	TRUE	124	46	selection	0.815075	0.919401
34	rep1	FALSE	44517	1	selection	0.803444	0.914402
34	rep1	TRUE	908	2	selection	0.803444	0.914402
34	rep10	FALSE	45259	1	selection	0.787434	0.902511
34	rep10	TRUE	914	3	selection	0.787434	0.902511
34	rep2	FALSE	44882	8	selection	0.803888	0.910611
34	rep2	TRUE	903	7	selection	0.803888	0.910611
34	rep3	FALSE	44154	4	selection	0.805032	0.917493
34	rep3	TRUE	898	7	selection	0.805032	0.917493
34	rep4	FALSE	43939	10	selection	0.79237	0.917749
34	rep4	TRUE	866	9	selection	0.79237	0.917749
34	rep5	FALSE	44823	6	selection	0.783672	0.921382
34	rep5	TRUE	886	6	selection	0.783672	0.921382
34	rep6	FALSE	44598	2	selection	0.763175	0.914477
34	rep6	TRUE	902	3	selection	0.763175	0.914477
34	rep7	FALSE	44655	3	selection	0.805129	0.914915
34	rep7	TRUE	900	8	selection	0.805129	0.914915
34	rep8	FALSE	44218	0	selection	0.807465	0.918846
34	rep8	TRUE	892	0	selection	0.807465	0.918846
34	rep9	FALSE	44743	5	selection	0.807687	0.903316
34	rep9	TRUE	905	6	selection	0.807687	0.903316
35	rep1	FALSE	45100	32	selection	0.78194	0.91146
35	rep1	TRUE	438	16	selection	0.78194	0.91146
35	rep10	FALSE	45149	0	selection	0.805966	0.916422
35	rep10	TRUE	465	1	selection	0.805966	0.916422
35	rep2	FALSE	45317	36	selection	0.810731	0.916711
35	rep2	TRUE	435	17	selection	0.810731	0.916711
35	rep3	FALSE	44668	20	selection	0.808036	0.91441
35	rep3	TRUE	442	14	selection	0.808036	0.91441
35	rep4	FALSE	45283	18	selection	0.798665	0.907911
35	rep4	TRUE	436	20	selection	0.798665	0.907911
35	rep5	FALSE	45263	15	selection	0.818251	0.915786
35	rep5	TRUE	445	14	selection	0.818251	0.915786
35	rep6	FALSE	45111	10	selection	0.80771	0.91687
35	rep6	TRUE	436	10	selection	0.80771	0.91687
35	rep7	FALSE	45007	13	selection	0.823635	0.912907
35	rep7	TRUE	437	6	selection	0.823635	0.912907
35	rep8	FALSE	44616	7	selection	0.795928	0.921003
35	rep8	TRUE	439	6	selection	0.795928	0.921003
35	rep9	FALSE	44671	11	selection	0.791611	0.920076
35	rep9	TRUE	447	5	selection	0.791611	0.920076
36	rep1	FALSE	45220	67	selection	0.796423	0.912274
36	rep1	TRUE	143	31	selection	0.796423	0.912274
36	rep10	FALSE	45487	17	selection	0.810037	0.908041
36	rep10	TRUE	167	17	selection	0.810037	0.908041
36	rep2	FALSE	45197	54	selection	0.808041	0.915462
36	rep2	TRUE	148	27	selection	0.808041	0.915462
36	rep3	FALSE	44369	65	selection	0.799216	0.913794
36	rep3	TRUE	154	23	selection	0.799216	0.913794
36	rep4	FALSE	44193	52	selection	0.78208	0.919059
36	rep4	TRUE	154	26	selection	0.78208	0.919059
36	rep5	FALSE	45132	27	selection	0.794174	0.912458
36	rep5	TRUE	162	15	selection	0.794174	0.912458
36	rep6	FALSE	45288	81	selection	0.788347	0.912726
36	rep6	TRUE	148	33	selection	0.788347	0.912726
36	rep7	FALSE	45003	43	selection	0.798163	0.917804
36	rep7	TRUE	160	24	selection	0.798163	0.917804
36	rep8	FALSE	44826	47	selection	0.79845	0.91396
36	rep8	TRUE	146	27	selection	0.79845	0.91396
36	rep9	FALSE	45774	40	selection	0.805112	0.920656
36	rep9	TRUE	150	27	selection	0.805112	0.920656
